RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
0.29453561470435896,42,2,0.5388792510962817,8160.401706902517,9,0,2,0,1,0
0.129060429513429,45,1,0.13959755724172762,41534.305357184625,11,0,0,1,2,0
0.45952704435992997,50,0,0.2828470140290984,16070.270010660677,10,1,0,0,0,0
0.34217454030419464,46,0,0.033578958072568034,35711.93189520942,8,0,1,0,1,0
0.4302107983404544,61,0,0.17395999996118727,29856.565639921635,15,0,0,0,0,0
0.43708266610476776,57,0,0.4457268934464606,,8,0,2,1,0,0
0.18494474148890508,37,0,0.43913410675871994,31611.106420314733,7,1,2,0,0,1
0.6805664786053072,47,1,0.5187433149405717,14395.051124688787,11,0,2,2,1,0
0.5097750489412628,42,0,0.28367328256318314,12651.082786154928,7,0,1,0,0,0
0.4427883526988107,29,0,0.17297054815559784,32548.71043999311,7,0,2,0,0,0
0.25811434727257837,41,0,1.1017512301227703,39234.15372108376,13,0,1,1,1,0
0.098381843559716,43,1,0.40865617047687275,59235.595515030465,5,0,1,0,2,0
0.050957022111332,75,0,0.39920463434105485,31891.368388534105,10,1,0,0,0,0
0.08963459030753691,53,0,0.5377114660348054,50521.884705088974,5,0,3,0,1,0
0.17666735832540534,61,0,0.5697537375332378,94976.17776368615,6,1,1,0,0,0
0.2186066980249506,42,0,0.20377402379304801,,6,0,1,0,0,0
0.19117584447176322,71,1,0.3611926481625288,15463.989889863864,9,2,1,0,1,1
0.4851298169282257,41,0,0.1703922556101264,94569.82340203591,9,0,0,0,2,0
0.3731795642597049,53,0,0.3018746593282159,24142.580413395466,2,1,2,0,1,0
0.5593537914473642,58,0,0.27447164111660216,,10,0,1,0,0,0
0.17839887036341878,78,1,0.30147197239117657,10486.726128987415,11,0,0,0,0,0
0.36174154381948964,52,0,0.04305583846770697,25638.11183199937,13,1,0,0,2,0
0.5633423451694832,67,0,0.31367085538368195,22494.986516613782,7,1,1,0,1,0
0.557714805155968,47,0,0.4514447593586133,13720.514626542394,6,0,1,1,0,0
0.019850766107269335,62,0,0.5201043860368647,25386.39864561131,6,0,1,1,1,0
0.15163812807336607,57,0,0.31479347292347576,3551.8298894201666,11,0,1,0,1,0
0.05746176171634432,59,0,0.401418172058626,11519.064779183753,7,0,1,1,2,0
0.30223524619499603,68,1,0.36064142316730335,19747.548476497737,7,1,0,0,1,1
0.3746829649718926,46,0,1.0934150071196778,79807.47634656746,11,0,1,0,0,0
0.19603842699390958,80,0,0.4265316841752729,17111.62546103358,6,0,2,0,0,0
0.4478036220618812,40,0,1.0707867182987365,12955.162871705752,8,0,2,0,1,0
0.22642611232820342,64,0,0.30073537515799115,96424.4894717189,9,1,2,1,1,0
0.1442775262808391,58,2,0.05507575961393261,37013.615610257446,3,1,2,0,4,1
0.2705288549390754,57,1,0.15317762365602736,23907.189931083773,4,0,2,0,2,0
0.06494724432181773,67,0,0.06937135502496697,85531.54185346207,9,0,2,0,2,0
0.37754885467154986,52,0,0.9023182244063054,14993.4827144596,6,0,2,1,0,0
0.5896235644895469,45,1,0.1428716984917232,61203.758079301326,6,2,0,0,0,1
0.47453136839712035,49,1,0.01928413497716629,7996.333314840245,8,0,1,1,1,0
0.398031319089479,45,1,0.6512815575844267,28770.59616466153,7,0,0,0,1,0
0.4242415760187129,50,0,0.007580466626608729,13633.79811447865,9,0,1,0,1,0
0.2430744017960401,36,0,0.1496028221843384,26442.74947246578,6,0,2,0,0,0
0.40449403126598354,57,0,0.5034503429811713,62650.85529424296,13,1,0,0,3,0
0.18797158297801903,70,0,0.046136819810197786,42779.55807926022,8,0,2,0,1,0
0.22386361097377608,49,0,0.1464493765494518,45303.97204913957,10,0,2,0,0,0
0.3733823214278496,54,1,0.144650102710889,14992.366524960808,16,0,2,0,0,0
0.23390487655614195,52,0,0.18349343202107002,,5,0,3,0,2,0
0.27594364161481266,60,1,0.1775201881930591,19129.088966960673,8,1,0,0,0,1
0.19461298299523977,71,0,0.1715146366366585,14066.233249507526,8,0,2,0,0,0
0.4685558559961074,30,1,0.29767181695564376,4048.1315222445496,5,0,2,0,0,0
0.30513129306044107,41,0,0.0416047687543785,30256.123514224837,8,0,0,0,1,0
0.4809719790466281,57,0,0.30241671167712725,29817.732621279323,8,0,3,1,4,0
0.11091409829136567,59,0,0.033304147511076486,14639.094518100734,10,0,1,0,0,0
0.17512695829395855,71,0,0.7949959403057313,23055.781619050547,5,1,0,0,1,0
0.2950511737905775,39,0,1.208948886573731,20806.59513365608,10,0,1,0,2,0
0.4118994191458992,69,0,0.10591037752590772,22860.52991845968,8,0,1,1,1,0
0.2364145830669214,48,0,0.22736281818855247,5473.034441116621,9,0,1,1,1,0
0.5969529742797995,55,1,0.12401512717966999,27102.531096384286,9,0,0,1,2,0
0.12051333115996445,44,1,0.28099553932021337,113115.18912416,8,0,0,0,0,0
0.29630972281885304,69,0,0.059251563278888565,28616.724021033006,6,0,0,1,1,0
0.5391792517375055,58,0,0.1405871981250298,,9,0,3,0,1,0
0.6100955559514113,79,0,0.7907899953811668,6566.8641072043365,8,0,0,0,2,0
0.22832377350470118,53,0,0.15743643456819517,39136.17012142957,7,0,2,1,0,0
0.07598240168650709,39,0,0.6970590322640843,25525.850671235603,10,0,1,0,0,0
0.2726835383694232,43,0,0.0762418652396463,37971.94326657535,8,1,1,0,0,0
0.09688513776874319,45,3,0.0003279568682639712,17104.271394141262,8,1,0,0,0,1
0.2577725136893866,56,2,0.23596379739261952,7814.400647489467,10,0,2,0,0,0
0.29303829967907863,56,0,0.37823451340354647,56155.220833731015,6,1,1,0,0,0
0.1607669788369501,41,0,0.006486217208723765,42238.02546839335,12,0,0,0,1,0
0.3423653943029418,54,0,0.19352272141718996,13804.648478805786,6,0,4,0,1,0
0.35763679811493854,56,1,0.0018190289332410791,19818.774375582172,14,0,0,0,0,0
0.3273085398351818,69,1,0.5108418818985344,114559.25031188714,13,0,1,0,0,0
0.35876163521330934,52,0,0.03168038244799542,,9,0,2,0,0,0
0.2587872743307289,57,0,0.04295550729987153,18696.49012186861,11,0,2,0,0,0
0.2518404978061361,62,0,0.04608987691466024,43039.89392981883,10,0,0,1,0,0
0.2269835122647468,40,0,0.44474582549410907,25878.399095068355,5,0,3,0,0,0
0.2839718312640065,54,0,0.26111403832414903,4745.792479286779,5,1,1,0,3,0
0.12819273540792017,68,1,0.10956568506921141,33014.22453640599,8,0,0,0,2,0
0.3772388295259249,67,0,0.18113981594355857,36900.71019464301,7,1,1,0,1,0
0.3010557645295306,48,0,0.21115240126565005,55287.3423111731,5,2,3,0,2,0
0.19144787850145326,49,0,0.016003540756155406,13683.163473781806,8,0,3,0,1,0
0.1400938852727404,89,1,0.2852007972270844,76424.09118985142,8,0,1,0,0,0
0.07279983643858631,40,1,0.32009667320953844,19645.28897686509,13,1,1,1,1,0
0.2489944177379872,71,1,0.1551582586045929,33676.53681108496,13,1,1,0,1,1
0.2199316214495043,37,0,0.3006246651027769,23154.663743351077,17,0,1,0,2,0
0.5353904274392012,39,1,0.1861985533980227,62967.351827513965,12,0,0,1,1,0
0.13834163546623318,46,0,0.03785464494364401,16556.02551562533,8,0,0,0,2,0
0.1828852267377238,78,0,0.4414650896721755,19293.553961938545,7,0,3,0,0,0
0.05868785841632573,46,0,0.1952237924339081,17245.25663244666,6,1,0,0,2,0
0.3250716779766962,32,0,0.1460470911509306,57339.38979374767,11,0,1,0,1,0
0.18894378189908487,46,1,0.029525255599160742,19791.043297390148,14,1,1,0,3,0
0.3391060436733489,20,1,0.1303978129022636,23911.57406977584,9,0,1,1,2,0
0.24676035239617866,26,0,0.5393840632720784,98994.51962320591,11,0,3,0,0,0
0.38664136498810403,46,0,0.001128974047785647,12348.18739495338,13,0,0,0,2,0
0.44159475175038315,45,0,0.3300894806388229,27475.447546543626,8,0,0,0,0,0
0.16776832034074993,61,0,0.036219224228297105,3124.965782560263,12,0,1,0,0,0
0.2919589716792096,49,0,1.2239946108268536,,10,0,0,0,1,0
0.16371152309291587,32,1,0.08940679261737741,6340.110515960357,4,0,2,0,1,0
0.5688061340170288,45,1,0.714903279078697,82526.71625593433,10,0,2,2,1,0
0.3340292391694477,60,0,0.07007146818875376,11110.627770866571,6,0,1,0,2,0
0.16249713527869714,48,0,0.1615315752354194,20192.874540837445,3,0,3,0,1,0
0.25880843566701295,62,0,0.2026451784611214,24106.3586872283,5,0,0,0,0,0
0.19803606322730766,39,0,1.5916279433694178,18234.024178773627,13,0,1,0,0,0
0.5319963899345623,38,0,0.9308863387767468,,5,2,2,0,1,1
0.08959930245498351,52,1,0.5028158981832603,71224.27052649998,8,0,2,1,0,0
0.3202733959264958,33,0,0.20057560576691075,36193.41449983457,7,0,1,1,0,0
0.37048450409825406,29,0,0.540355739516597,25014.075630550928,8,0,1,0,0,0
0.45813216144840535,34,1,0.1248395098149201,59102.73516922401,10,0,2,0,1,0
0.06079606328947918,63,0,0.19283932331789935,15531.614450358504,4,1,2,0,0,0
0.44362734631923456,52,0,0.03008011489877251,27067.020335623267,10,0,0,0,3,0
0.2571130515315767,61,0,0.7088863382300489,30418.432039152547,8,0,2,0,1,0
0.08649502465955136,27,1,0.28875854841489407,24919.430410885845,10,0,3,0,2,0
0.1844470181070114,68,0,0.20530452945308328,45697.175958015905,14,0,0,1,2,0
0.28810367279531734,58,0,0.03044892731915304,18186.424349618006,11,0,0,1,0,0
0.35693748984178486,30,0,0.3416800099232062,20328.41208451033,6,1,0,0,0,1
0.27798903331369434,62,0,0.017442134405072605,12086.223426006314,5,0,0,0,3,0
0.3794187597443413,69,0,0.020517006919168614,20569.988123055646,11,0,1,0,0,0
0.32245607873939963,34,1,0.2768479956026832,51782.758387365655,13,0,1,0,0,0
0.5466364937789087,60,1,0.7114698228749703,93107.83148762156,7,0,2,0,1,0
0.2697155692574666,25,0,1.88294019771749,39124.144895630096,4,0,0,1,0,0
0.5165051635905445,55,0,0.003328541768685748,40346.11073646535,7,0,0,0,2,0
0.13709915730278696,41,0,0.23503292166026787,14398.559477990138,6,0,1,0,0,0
0.1856516841240005,39,0,0.18558826236498074,,9,0,2,0,0,0
0.19179962176155418,74,0,0.012471359062742124,45707.56490742517,5,0,3,0,2,0
0.5058966061286069,53,0,0.01973736433562103,,11,0,1,0,1,0
0.09780841374232967,39,0,0.06947112515389307,27410.568101634577,8,1,1,0,0,0
0.26296566236247376,44,0,0.07163700761909546,,5,0,1,0,0,0
0.008203201535118268,55,0,0.2890585747931496,47337.73679603163,7,0,2,0,1,0
0.2604146796713068,50,0,0.18033301602228805,36092.59815787185,4,0,0,0,0,0
0.1726346222612511,48,0,0.3198382102595088,52987.94367714894,7,0,0,0,2,0
0.03784425438896165,50,2,0.017648318727197666,34268.18354802973,6,0,1,1,2,0
0.3599701861480606,68,2,0.1855581662053135,11064.20203066468,8,0,2,0,1,0
0.41141204521114433,64,0,0.18610413313698665,35963.17160393166,7,0,0,0,0,0
0.31648316285808853,50,0,0.8311632457748902,23258.484633785232,13,0,2,0,1,0
0.08536365146768185,56,0,0.5370561668192377,6486.147081723591,10,0,1,0,1,0
0.3889990725558307,45,0,0.28016295925900003,38224.283952909216,7,1,0,0,0,0
0.32876177026663095,41,0,0.0511893837668482,3072.822981669526,7,0,1,0,2,0
0.1909908598254088,48,1,0.25667254548458746,15424.688845543948,8,0,2,0,0,0
0.4815448413521028,49,0,0.9271709659859573,54095.998752359155,7,0,0,1,0,0
0.18528893108020716,45,0,0.015379594419225734,28156.296618705113,8,0,0,0,1,0
0.19715204438705516,48,0,0.18516801220519638,5264.78249629332,6,0,2,0,0,0
0.32012962591905475,44,0,0.27485280636898324,15135.677181807143,8,0,1,1,0,0
0.34842528320958477,61,0,0.2925028536618944,45338.01534065911,6,0,2,0,0,0
0.28116721869701294,65,0,0.16741922560834688,23190.02242290422,6,0,2,0,2,0
0.46409211847417003,74,1,0.23256326753835477,37232.60118077756,4,0,1,0,2,0
0.05654067313762847,30,0,0.022459972845168815,25369.40774467654,7,1,0,0,1,0
0.670315269585564,54,1,0.022333260607568357,14204.170518197214,9,0,1,0,0,0
0.6817790002015405,58,0,0.7076048592480488,12659.550586063084,8,0,2,0,1,0
0.36288283132037175,59,0,0.516737815084607,15008.393331978823,9,0,0,0,1,0
0.33431552027251793,34,1,0.01906018578877085,28781.002111753256,11,0,0,0,0,0
0.20636454235742868,68,0,0.35167015840539056,20734.79784301502,13,1,1,1,1,1
0.1227645449212802,43,0,1.0202105386297473,76007.82729329301,8,1,2,0,0,0
0.4444949240284839,57,1,0.15264796296899,29692.33262692353,5,0,0,0,0,0
0.1538601079151854,46,0,0.17515708519748227,23233.961981380835,2,1,1,0,0,0
0.1368255313987887,47,1,0.5478080959524131,7346.344419622234,8,0,2,0,1,0
0.6618862539087933,46,1,0.21985114932131475,19727.57966059241,8,0,1,1,1,1
0.10139940941298851,67,0,0.5988124529228539,63146.853635975305,6,0,1,0,0,0
0.1520381503799974,57,0,0.054215114811935416,53045.168241636595,4,0,1,0,0,0
0.311114999451365,77,0,0.21055460050048283,6653.615993172158,6,0,0,1,0,0
0.22793552561885547,58,0,0.5937175027671309,72003.02513171786,8,0,3,0,1,0
0.4449105276983858,32,0,0.3967319947178058,27008.998768466496,12,0,0,0,0,0
0.2145708715435684,41,1,0.030207180743348588,25958.898021895842,14,0,0,0,1,0
0.1793712582091415,82,0,0.10731044080787207,51788.3567177398,5,0,1,0,2,0
0.04406994073944428,43,0,0.01992304967144239,7831.705614410184,4,0,0,0,0,0
0.3929800990565912,58,0,1.1596877921091855,28627.264322145955,5,0,0,0,0,0
0.5708065776843096,78,1,0.456212035332967,29682.855214836323,12,0,0,0,1,0
0.3586664199857663,54,0,0.1136501569326387,14101.296784089423,12,0,0,0,1,0
0.44920679996789964,48,0,0.2626840956267471,16910.394112932237,1,1,0,0,0,0
0.04189434093907008,60,1,0.2760205100679607,19418.430232892817,5,0,0,0,0,0
0.3009582698148015,52,0,0.36842046897285086,236340.41035482954,11,0,2,0,0,0
0.17413950768930248,47,0,0.3334193511135449,21950.321388573924,11,1,0,0,0,0
0.539635274432829,57,1,0.47242606616961247,6887.312425592437,4,0,0,0,1,0
0.8062537757564681,21,1,0.4445405204113399,46629.46583467538,5,0,0,0,0,0
0.09704833359164552,35,0,0.8447072778170948,6471.837774458852,7,0,1,0,0,0
0.28153170365302294,63,0,0.10597995679129772,37009.43279328342,8,0,2,0,2,0
0.5122007572294239,53,1,0.44196167415745313,19724.1434344807,5,0,0,0,1,0
0.03377873506050045,45,0,0.11813497934184722,15882.906975345117,7,0,0,1,0,0
0.12360110257346968,40,1,0.11541247008367023,39674.4765312108,4,0,0,1,1,0
0.5498454901199975,40,0,0.2329222145175453,21580.72720864111,11,0,1,0,0,0
0.5713908105233352,34,0,0.21650475383117754,4111.8566183768635,12,0,1,0,1,0
0.07696165727247706,64,1,1.4719679224273763,25644.054380400663,4,0,1,1,1,0
0.3430717247978925,60,1,1.0810472007377574,38742.79401757266,7,0,2,0,0,0
0.2287592918781224,85,1,0.11712144375315804,3150.6374915023184,15,1,2,0,1,1
0.156946079366224,59,1,0.13286279925874228,10881.522850895124,5,0,1,0,1,0
0.42812890373733836,43,0,0.3886731969900304,6007.45161056801,10,0,2,0,0,0
0.10953984304850169,37,0,0.014351391720671354,19514.12666060685,9,1,1,0,0,0
0.09685515272092558,44,0,0.14938735230265013,16575.960438741604,5,0,1,0,2,0
0.2571683555402649,70,0,0.06427682239585594,54773.86293055301,11,0,1,1,1,0
0.3342127735630604,74,0,0.08119818211881259,12135.85874110526,7,0,1,0,1,0
0.5197548756701067,61,0,0.13866379147211172,28652.39730029021,13,0,1,0,2,0
0.1511133286095958,68,0,0.4221729588534086,17382.579527683058,10,1,3,1,1,0
0.15894294714436966,61,0,0.19167250392220975,17018.371825363265,7,0,1,0,0,0
0.20852418387618257,54,0,0.359434936240813,31348.64555346855,9,1,2,0,1,0
0.19739152418536574,35,0,0.8408703790169213,12339.915157674515,6,0,2,0,0,0
0.3833255461210194,21,0,0.3373992096782159,44601.75029976304,10,1,1,0,0,0
0.3056811827464516,56,0,0.21949438060897253,9212.169087345432,10,0,0,0,0,0
0.08464783246678087,54,0,0.039076073645285654,32224.425479948666,8,1,1,0,0,1
0.3111529982655576,67,2,0.8773894506328344,13704.545261572961,9,0,1,0,0,0
0.10184439988808769,57,0,0.3836982239290315,59245.8641524603,7,0,1,0,1,0
0.428204298459873,39,0,0.058683356077904314,4945.271953458542,12,0,0,0,3,0
0.039505618468394677,46,0,0.26722910958852614,,9,0,0,0,1,0
0.5296713190292213,48,0,0.035162959871631094,27445.259184321265,5,0,2,0,0,0
0.09616262309173429,81,0,0.5020505947317772,7915.690979711838,11,0,1,0,0,0
0.3426970133889984,61,0,0.02953128501452352,16544.391725260517,6,0,0,0,2,0
0.38530033282177306,64,0,0.49386174030434465,,4,0,0,0,0,0
0.11248182010510735,62,0,0.14227834856245844,31451.362541127775,11,1,1,0,1,0
0.4022924647298561,54,0,0.2635695059425346,55215.97113088105,4,0,2,0,2,0
0.38791261376782177,69,0,0.8647927589436823,13763.14631132584,8,0,0,0,1,0
0.13885806935403325,18,0,0.4433564227961524,85245.14721981855,9,0,0,1,0,0
0.48813232910729676,31,1,0.1462791909937222,17886.26804627767,6,0,2,1,0,0
0.24417594378109483,48,0,0.17732307072535433,17541.56383436208,4,0,1,0,0,0
0.06767297043451481,53,0,0.2870978221835696,15728.349244112227,8,0,1,0,1,0
0.17696096402420974,53,0,0.12095077480232465,17592.613473014477,4,1,1,0,1,0
0.2165833361834095,54,1,0.7623926856046485,25909.628831804122,0,2,1,0,1,1
0.12880655509045616,42,0,0.16311005096379483,24678.586072505554,6,0,1,0,1,0
0.07744652112232991,75,0,0.03924498998065112,37261.8280859753,8,0,1,0,0,0
0.19214575405424925,73,0,0.8894908020056626,30742.947238667486,12,1,0,0,2,0
0.35509511128103133,29,1,0.09303787297524527,62816.240200411274,7,0,1,0,1,0
0.3746345135502602,46,0,0.6540831341005334,83967.94381053808,8,0,1,0,1,0
0.13463663852265498,63,0,0.7096877013796669,15798.375239021589,6,0,2,0,2,0
0.09836092685212305,59,1,0.1441394182562782,9629.615922290326,6,0,0,0,2,0
0.19969921470368537,42,0,0.17768583876735308,39308.66303635567,6,0,0,0,1,0
0.26618278435629206,41,0,0.530788833649847,22780.471190341486,9,0,1,1,2,0
0.08019442844582358,58,0,0.2024356621612378,13210.248663250082,10,1,0,1,0,0
0.21177011637580917,75,0,0.23512404774828985,25737.026087645187,13,0,2,0,0,0
0.24192905518635732,36,0,0.37263685053574985,19652.857471773365,5,1,0,0,0,0
0.28666542044301796,53,1,0.20029128074221836,2923.50834518666,11,0,0,0,3,0
0.24190546655152634,37,0,0.17149253885874702,58495.55525004193,8,0,1,0,1,0
0.6035374118918199,56,0,1.020748555117881,14580.824841621083,6,0,2,0,1,1
0.42351745391265166,45,0,0.17564758689079094,,3,0,0,1,1,0
0.7261454232717038,67,0,0.15319274527106966,52410.561507389,6,0,3,0,0,0
0.10496006159628518,27,0,0.06109592283914232,7420.675748103498,6,1,1,0,0,0
0.07055554285211406,42,0,0.9229823195515681,34901.050503786035,9,0,1,0,1,0
0.267376322212231,36,1,0.5280483115672061,349571.23595594754,8,0,1,0,1,0
0.12101937858297244,48,1,0.4609183870076758,19067.808639970488,6,1,2,1,0,1
0.33295992516884626,77,2,0.5714538186952827,39005.6710423487,6,0,0,0,2,0
0.18192876740475356,56,0,0.01068611421829936,11684.401285554028,7,0,1,0,0,0
0.0755840854079495,74,0,0.17452607786678162,5387.199751965116,10,0,0,0,2,0
0.3616605940865153,60,1,0.4956964391122196,111434.04983025212,6,1,3,0,2,1
0.6196091535016719,43,0,0.09115639667030924,28830.944575161808,5,1,1,0,0,0
0.23511933696014306,49,1,0.47412445111152346,48898.03256575381,7,0,1,0,0,0
0.23210866220140344,57,1,0.20241045053992596,28542.361074929362,4,0,3,0,0,0
0.33282769782619875,36,0,0.13323438371264046,7917.637155246278,13,0,2,0,1,0
0.33625710609650883,48,0,0.3626353889585428,119494.4948386566,6,1,3,0,4,0
0.551863502372246,38,0,0.29698921907693254,62094.094331368884,6,1,2,0,1,1
0.24352592119138067,40,0,0.1066448570440887,33006.06540069057,9,0,1,0,0,0
0.6226240361423448,39,0,0.3312210344839773,76106.0450182169,9,0,2,0,0,0
0.4278252817489891,42,0,0.2838898289353502,1776.0599794117154,4,0,3,0,0,0
0.09857965790031328,37,0,0.29821716215102995,32997.116870931786,5,0,1,0,2,0
0.1614083329957492,29,0,0.2516638638988029,65519.66102381775,3,0,1,0,1,0
0.16644895121854056,43,0,0.25254974457776524,9991.615680657645,7,0,0,0,1,0
0.7063007955320935,73,0,0.012585852782147161,20451.42172766749,7,0,1,1,0,0
0.18412836219642384,72,0,0.8526733866749227,14519.964738878656,13,0,2,1,2,0
0.46518506114928976,49,0,0.7135663941970891,15266.513955914339,5,1,0,0,1,0
0.10374920674766097,51,0,0.32846936955038547,9470.121794156741,9,0,1,0,3,0
0.292075046397246,32,0,0.19986813737932033,7262.308457378562,3,0,2,0,2,0
0.20488551337697217,55,0,0.9700429529953724,59211.99717357942,6,0,0,0,0,0
0.579544182647768,48,0,0.1957934120295217,5078.130392552797,6,0,2,0,0,0
0.09587677165549373,71,1,0.11922313152527136,18063.62551462329,9,0,0,0,2,0
0.11177232664616565,30,0,0.09449680262874106,137388.749542879,9,0,2,0,2,0
0.11164009723590176,33,2,0.09571060568850621,14135.728873406222,4,0,0,0,1,0
0.1525954628411428,30,0,0.1932309891545968,26037.627483309978,6,0,1,0,1,0
0.20880973301413655,54,2,0.672695204725474,28553.089795483127,4,0,0,0,0,0
0.31868201397136686,46,0,0.07889142711017454,19547.749462574855,5,1,1,0,1,0
0.38152241769356093,23,0,0.07956147704042062,18866.78131964162,3,0,1,0,2,0
0.14867493083953814,65,0,0.20119106173293985,26338.206377885574,9,0,1,0,2,0
0.2474749719358593,36,0,1.1520606478821291,71224.47258246597,4,0,0,0,0,0
0.5813491492464614,61,0,0.22380575608272738,18204.079213118308,9,0,4,0,0,0
0.5614194741448901,53,1,0.24784174840243095,15156.369388054172,11,0,0,0,2,0
0.06514173990636134,56,2,0.534537213608502,101993.71130997395,9,0,0,0,1,0
0.0869184947841601,30,0,0.411737026010881,26552.432133443508,9,0,1,0,1,0
0.12407102917189618,49,0,0.043639898638719817,16138.890539831124,8,0,1,0,1,0
0.3210711560707881,77,1,0.20632280560989816,36775.05516138669,11,0,1,1,1,0
0.2274764735467098,50,0,0.03467035426383108,27790.691899210513,9,0,1,0,1,0
0.13297479265664358,60,0,0.5390472889416783,32519.01388414606,7,1,1,0,2,0
0.29374436422699346,49,0,0.04685423386359744,21903.281787301818,10,0,0,0,1,0
0.5707077429560131,30,1,0.30332953206420693,,9,0,0,0,2,0
0.07013736801504501,69,0,0.5981010230360306,57521.45312934927,11,0,0,0,3,0
0.2566986002271674,50,0,0.9719134342416775,54518.84937525612,4,0,0,1,0,0
